"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"99 years"	"99"	72	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	"100+ years"	"100"	127	Not Applicable	Not Applicable
"Total"	"2018"	"2018"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"			19665	63613086	30.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"< 1 year"	"0"	13	459829	Unreliable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"27 years"	"27"	17	598253	Unreliable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"29 years"	"29"	19	571819	Unreliable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"30 years"	"30"	26	556992	4.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"31 years"	"31"	30	543756	5.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"32 years"	"32"	32	545307	5.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"33 years"	"33"	36	550868	6.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"34 years"	"34"	50	535309	9.3
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"35 years"	"35"	32	541951	5.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"36 years"	"36"	35	541729	6.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"37 years"	"37"	36	532312	6.8
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"38 years"	"38"	55	536794	10.2
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"39 years"	"39"	57	501896	11.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"40 years"	"40"	60	492864	12.2
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"41 years"	"41"	54	488403	11.1
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"42 years"	"42"	54	475128	11.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"43 years"	"43"	57	485255	11.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"44 years"	"44"	61	467829	13.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"45 years"	"45"	75	469521	16.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"46 years"	"46"	81	480492	16.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"47 years"	"47"	101	504229	20.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"48 years"	"48"	96	514111	18.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"49 years"	"49"	117	486552	24.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"50 years"	"50"	108	469652	23.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"51 years"	"51"	132	462057	28.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"52 years"	"52"	146	464119	31.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"53 years"	"53"	145	490602	29.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"54 years"	"54"	177	500372	35.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"55 years"	"55"	189	502760	37.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"56 years"	"56"	214	500974	42.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"57 years"	"57"	192	507231	37.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"58 years"	"58"	190	513651	37.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"59 years"	"59"	193	492771	39.2
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"60 years"	"60"	208	490970	42.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"61 years"	"61"	227	487938	46.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"62 years"	"62"	212	474466	44.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"63 years"	"63"	207	473438	43.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"64 years"	"64"	216	456363	47.3
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"65 years"	"65"	214	441251	48.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"66 years"	"66"	211	420943	50.1
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"67 years"	"67"	240	407514	58.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"68 years"	"68"	199	401029	49.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"69 years"	"69"	248	383669	64.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"70 years"	"70"	211	375789	56.1
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"71 years"	"71"	270	385601	70.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"72 years"	"72"	208	291219	71.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"73 years"	"73"	204	287483	71.0
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"74 years"	"74"	247	274799	89.9
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"75 years"	"75"	254	271876	93.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"76 years"	"76"	194	236405	82.1
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"77 years"	"77"	206	215329	95.7
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"78 years"	"78"	199	202425	98.3
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"79 years"	"79"	230	186220	123.5
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"80 years"	"80"	222	175086	126.8
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"81 years"	"81"	230	160171	143.6
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"82 years"	"82"	223	149306	149.4
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"83 years"	"83"	196	140771	139.2
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"84 years"	"84"	214	124381	172.1
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"85 years"	"85"	241	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"86 years"	"86"	236	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"87 years"	"87"	256	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"88 years"	"88"	249	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"89 years"	"89"	226	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"90 years"	"90"	222	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"91 years"	"91"	198	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"92 years"	"92"	211	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"93 years"	"93"	200	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"94 years"	"94"	162	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"95 years"	"95"	136	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"96 years"	"96"	140	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"97 years"	"97"	99	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"98 years"	"98"	69	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"99 years"	"99"	59	Not Applicable	Not Applicable
	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	"100+ years"	"100"	112	Not Applicable	Not Applicable
"Total"	"2018"	"2018"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"			11238	39094453	28.7
"Total"	"2018"	"2018"	"Female"	"F"					51307	166038755	30.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"< 1 year"	"0"	13	312417	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"29 years"	"29"	11	398569	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"30 years"	"30"	10	392015	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"31 years"	"31"	13	384301	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"32 years"	"32"	13	382301	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"33 years"	"33"	15	378507	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"34 years"	"34"	15	360602	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"35 years"	"35"	20	361404	5.5
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"36 years"	"36"	19	358281	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"37 years"	"37"	28	350723	8.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"38 years"	"38"	23	358677	6.4
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"39 years"	"39"	39	336233	11.6
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"40 years"	"40"	43	329920	13.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"41 years"	"41"	24	324401	7.4
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"42 years"	"42"	48	316521	15.2
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"43 years"	"43"	49	328848	14.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"44 years"	"44"	56	317140	17.7
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"45 years"	"45"	57	321581	17.7
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"46 years"	"46"	73	340127	21.5
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"47 years"	"47"	78	363357	21.5
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"48 years"	"48"	77	376309	20.5
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"49 years"	"49"	104	359965	28.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"50 years"	"50"	114	357090	31.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"51 years"	"51"	121	360372	33.6
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"52 years"	"52"	125	370303	33.8
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"53 years"	"53"	170	392393	43.3
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"54 years"	"54"	200	394563	50.7
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"55 years"	"55"	168	391687	42.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"56 years"	"56"	179	388383	46.1
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"57 years"	"57"	191	393098	48.6
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"58 years"	"58"	222	396954	55.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"59 years"	"59"	218	383249	56.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"60 years"	"60"	218	379851	57.4
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"61 years"	"61"	215	370299	58.1
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"62 years"	"62"	233	353250	66.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"63 years"	"63"	234	347911	67.3
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"64 years"	"64"	213	327255	65.1
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"65 years"	"65"	211	312070	67.6
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"66 years"	"66"	239	296205	80.7
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"67 years"	"67"	231	283176	81.6
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"68 years"	"68"	193	273652	70.5
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"69 years"	"69"	194	262243	74.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"70 years"	"70"	207	258322	80.1
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"71 years"	"71"	217	268197	80.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"72 years"	"72"	190	193081	98.4
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"73 years"	"73"	189	186524	101.3
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"74 years"	"74"	196	179106	109.4
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"75 years"	"75"	196	184509	106.2
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"76 years"	"76"	208	156321	133.1
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"77 years"	"77"	187	137534	136.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"78 years"	"78"	181	127734	141.7
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"79 years"	"79"	167	118411	141.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"80 years"	"80"	185	111522	165.9
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"81 years"	"81"	160	100431	159.3
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"82 years"	"82"	165	93104	177.2
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"83 years"	"83"	166	86009	193.0
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"84 years"	"84"	172	75173	228.8
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"85 years"	"85"	155	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"86 years"	"86"	175	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"87 years"	"87"	161	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"88 years"	"88"	199	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"89 years"	"89"	145	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"90 years"	"90"	149	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"91 years"	"91"	142	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"92 years"	"92"	118	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"93 years"	"93"	94	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"94 years"	"94"	69	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"95 years"	"95"	72	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"96 years"	"96"	50	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"97 years"	"97"	45	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"98 years"	"98"	32	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"99 years"	"99"	20	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"100+ years"	"100"	27	Not Applicable	Not Applicable
"Total"	"2018"	"2018"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"			9213	27360430	33.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"< 1 year"	"0"	23	409882	5.6
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"27 years"	"27"	16	484569	Unreliable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"28 years"	"28"	25	478716	5.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"29 years"	"29"	22	458567	4.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"30 years"	"30"	27	446693	6.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"31 years"	"31"	23	440232	5.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"32 years"	"32"	31	445567	7.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"33 years"	"33"	30	452578	6.6
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"34 years"	"34"	40	435044	9.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"35 years"	"35"	35	442081	7.9
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"36 years"	"36"	31	444337	7.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"37 years"	"37"	58	440801	13.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"38 years"	"38"	68	450960	15.1
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"39 years"	"39"	47	421111	11.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"40 years"	"40"	68	410460	16.6
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"41 years"	"41"	66	402868	16.4
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"42 years"	"42"	62	387919	16.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"43 years"	"43"	77	400428	19.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"44 years"	"44"	74	383171	19.3
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"45 years"	"45"	76	387787	19.6
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"46 years"	"46"	92	409993	22.4
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"47 years"	"47"	119	437108	27.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"48 years"	"48"	142	441051	32.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"49 years"	"49"	158	418208	37.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"50 years"	"50"	144	408987	35.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"51 years"	"51"	172	412708	41.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"52 years"	"52"	189	421023	44.9
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"53 years"	"53"	202	446971	45.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"54 years"	"54"	225	459252	49.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"55 years"	"55"	278	459865	60.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"56 years"	"56"	312	462147	67.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"57 years"	"57"	299	470603	63.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"58 years"	"58"	315	473561	66.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"59 years"	"59"	286	459451	62.2
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"60 years"	"60"	305	456837	66.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"61 years"	"61"	326	449465	72.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"62 years"	"62"	321	429622	74.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"63 years"	"63"	334	423469	78.9
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"64 years"	"64"	329	402388	81.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"65 years"	"65"	357	383761	93.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"66 years"	"66"	328	369361	88.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"67 years"	"67"	304	351897	86.4
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"68 years"	"68"	302	337189	89.6
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"69 years"	"69"	276	322008	85.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"70 years"	"70"	267	311232	85.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"71 years"	"71"	317	321075	98.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"72 years"	"72"	221	228454	96.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"73 years"	"73"	221	221568	99.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"74 years"	"74"	210	215038	97.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"75 years"	"75"	248	219393	113.0
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"76 years"	"76"	254	188905	134.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"77 years"	"77"	211	167359	126.1
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"78 years"	"78"	203	154099	131.7
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"79 years"	"79"	211	144050	146.5
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"80 years"	"80"	229	134058	170.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"81 years"	"81"	196	119948	163.4
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"82 years"	"82"	217	111692	194.3
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"83 years"	"83"	206	102566	200.8
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"84 years"	"84"	209	87302	239.4
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"85 years"	"85"	208	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"86 years"	"86"	223	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"87 years"	"87"	200	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"88 years"	"88"	200	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"89 years"	"89"	179	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"90 years"	"90"	183	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"91 years"	"91"	155	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"92 years"	"92"	130	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"93 years"	"93"	105	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"94 years"	"94"	88	Not Applicable	Not Applicable
	"2018"	"2018"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"95 years"	"95"	77	Not Applicable	Not Applicable
